date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:06:18	38495/38495	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Jan%202025%2014:36:50%20GMT	https://gharpayy.com/img/extrapics/mobile-map-concept-illustration_114360-4894.jpg	C:/My%20Web%20Sites/gharpayy/gharpayy.com/img/extrapics/mobile-map-concept-illustration_114360-4894.jpg	(from https://gharpayy.com/)
20:06:19	34529/34529	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Jan%202025%2014:36:50%20GMT	https://gharpayy.com/img/chooseUs.jpg	C:/My%20Web%20Sites/gharpayy/gharpayy.com/img/chooseUs.jpg	(from https://gharpayy.com/)
20:06:19	40846/40846	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Jan%202025%2014:36:50%20GMT	https://gharpayy.com/img/extrapics/business-deal-concept-illustration_114360-2209.jpg	C:/My%20Web%20Sites/gharpayy/gharpayy.com/img/extrapics/business-deal-concept-illustration_114360-2209.jpg	(from https://gharpayy.com/)
20:06:19	38329/38329	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Jan%202025%2014:36:51%20GMT	https://gharpayy.com/img/thali.jpg	C:/My%20Web%20Sites/gharpayy/gharpayy.com/img/thali.jpg	(from https://gharpayy.com/)
20:06:20	30148/30148	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Jan%202025%2014:36:51%20GMT	https://gharpayy.com/img/food1.jpg	C:/My%20Web%20Sites/gharpayy/gharpayy.com/img/food1.jpg	(from https://gharpayy.com/)
20:06:21	18789/18789	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Jan%202025%2014:36:52%20GMT	https://gharpayy.com/img/silder_images/1.1.jpeg	C:/My%20Web%20Sites/gharpayy/gharpayy.com/img/silder_images/1.1.jpg	(from https://gharpayy.com/)
20:06:21	15859/15859	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Jan%202025%2014:36:53%20GMT	https://gharpayy.com/img/silder_images/1.2.jpeg	C:/My%20Web%20Sites/gharpayy/gharpayy.com/img/silder_images/1.2.jpg	(from https://gharpayy.com/)
20:06:22	143505/143505	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Jan%202025%2014:36:53%20GMT	https://gharpayy.com/img/silder_images/1.3.jpeg	C:/My%20Web%20Sites/gharpayy/gharpayy.com/img/silder_images/1.3.jpg	(from https://gharpayy.com/)
20:06:22	13039/13039	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Jan%202025%2014:36:53%20GMT	https://gharpayy.com/img/silder_images/1.4.jpeg	C:/My%20Web%20Sites/gharpayy/gharpayy.com/img/silder_images/1.4.jpg	(from https://gharpayy.com/)
20:06:22	20421/20421	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Jan%202025%2014:36:54%20GMT	https://gharpayy.com/img/silder_images/1.5.jpeg	C:/My%20Web%20Sites/gharpayy/gharpayy.com/img/silder_images/1.5.jpg	(from https://gharpayy.com/)
20:06:22	106496/106496	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Jan%202025%2014:36:54%20GMT	https://gharpayy.com/img/silder_images/1.6.jpeg	C:/My%20Web%20Sites/gharpayy/gharpayy.com/img/silder_images/1.6.jpg	(from https://gharpayy.com/)
20:06:22	41606/41606	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Jan%202025%2014:36:54%20GMT	https://gharpayy.com/img/extrapics/smart-home-concept-illustration_114360-6366.jpg	C:/My%20Web%20Sites/gharpayy/gharpayy.com/img/extrapics/smart-home-concept-illustration_114360-6366.jpg	(from https://gharpayy.com/)
20:06:23	80202/80202	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Jan%202025%2014:36:54%20GMT	https://gharpayy.com/img/WhatsApp-logo.png	C:/My%20Web%20Sites/gharpayy/gharpayy.com/img/WhatsApp-logo.png	(from https://gharpayy.com/)
20:06:23	86926/86926	---M-Z	200	added ('OK')	application/x-javascript	etag:%221538e-669931ca-9e8caa089ef021c4;gz%22	https://gharpayy.com/js/jquery.min.js	C:/My%20Web%20Sites/gharpayy/gharpayy.com/js/jquery.min.js	(from https://gharpayy.com/)
20:06:23	117557/117557	---M-Z	200	added ('OK')	application/x-javascript	etag:%221cb35-669931ca-19c72247d0641f63;gz%22	https://gharpayy.com/js/greensock.js	C:/My%20Web%20Sites/gharpayy/gharpayy.com/js/greensock.js	(from https://gharpayy.com/)
20:06:24	23831/23831	---M-Z	200	added ('OK')	application/x-javascript	etag:%225d17-669931ca-232c54954577e3a5;gz%22	https://gharpayy.com/js/layerslider.transitions.js	C:/My%20Web%20Sites/gharpayy/gharpayy.com/js/layerslider.transitions.js	(from https://gharpayy.com/)
20:06:24	116611/116611	---M-Z	200	added ('OK')	application/x-javascript	etag:%221c783-669931ca-9180e176a181328a;gz%22	https://gharpayy.com/js/layerslider.kreaturamedia.jquery.js	C:/My%20Web%20Sites/gharpayy/gharpayy.com/js/layerslider.kreaturamedia.jquery.js	(from https://gharpayy.com/)
20:06:24	21003/21003	---M-Z	200	added ('OK')	application/x-javascript	etag:%22520b-669931ca-733157feb4ba900c;gz%22	https://gharpayy.com/js/popper.min.js	C:/My%20Web%20Sites/gharpayy/gharpayy.com/js/popper.min.js	(from https://gharpayy.com/)
20:06:25	58072/58072	---M-Z	200	added ('OK')	application/x-javascript	etag:%22e2d8-669931ca-810d378eb2d0bf33;gz%22	https://gharpayy.com/js/bootstrap.min.js	C:/My%20Web%20Sites/gharpayy/gharpayy.com/js/bootstrap.min.js	(from https://gharpayy.com/)
20:06:25	280167/280167	---M-Z	200	added ('OK')	application/x-javascript	etag:%2244667-669931ca-be1739662418e7e2;gz%22	https://gharpayy.com/js/common.js	C:/My%20Web%20Sites/gharpayy/gharpayy.com/js/common.js	(from https://gharpayy.com/)
20:06:25	10006/10006	---M-Z	200	added ('OK')	application/x-javascript	etag:%222716-669931ca-3d0353280c58829b;gz%22	https://gharpayy.com/js/jquery.countdown.js	C:/My%20Web%20Sites/gharpayy/gharpayy.com/js/jquery.countdown.js	(from https://gharpayy.com/)
20:06:26	14281481/14281481	---M--	200	added ('OK')	video/mp4	etag:%22d9eb09-669931ca-dc47a66e46224ecb;;;%22	https://gharpayy.com/video/bangalore%20_%20hotel%20wala%20PG.mp4	C:/My%20Web%20Sites/gharpayy/gharpayy.com/video/bangalore%20_%20hotel%20wala%20PG.mp4	(from https://gharpayy.com/)
20:06:26	3140/3140	---M-Z	200	added ('OK')	application/x-javascript	etag:%22c44-669931ca-b7ccb1bd08113d6e;gz%22	https://gharpayy.com/js/jquery.cookie.js	C:/My%20Web%20Sites/gharpayy/gharpayy.com/js/jquery.cookie.js	(from https://gharpayy.com/)
20:06:26	17445/17445	---M-Z	200	added ('OK')	application/x-javascript	etag:%224425-669931ca-bff1f815d854abd8;gz%22	https://gharpayy.com/js/custom.js	C:/My%20Web%20Sites/gharpayy/gharpayy.com/js/custom.js	(from https://gharpayy.com/)
20:06:26	20127/20127	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%224e9f-669931ce-9674ba00d80d63f;gz%22	https://gharpayy.com/fonts/glyphicons-halflings-regular.eot	C:/My%20Web%20Sites/gharpayy/gharpayy.com/fonts/glyphicons-halflings-regular.eot	(from https://gharpayy.com/css/common.css)
20:06:26	20127/20127	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%224e9f-669931ce-7e5b7fc47bf5d71f;gz%22	https://gharpayy.com/fonts/glyphicons-halflings-regulard41d.eot?	C:/My%20Web%20Sites/gharpayy/gharpayy.com/fonts/glyphicons-halflings-regulard41dd41d.eot	(from https://gharpayy.com/css/common.css)
20:06:27	18028/18028	---M--	200	added ('OK')	font/woff2	etag:%22466c-669931ce-f7b2e0d32c88a19f;;;%22	https://gharpayy.com/fonts/glyphicons-halflings-regular.woff2	C:/My%20Web%20Sites/gharpayy/gharpayy.com/fonts/glyphicons-halflings-regular.woff2	(from https://gharpayy.com/css/common.css)
20:06:27	23424/23424	---MCZ	200	added ('OK')	application/font-woff	etag:W/%225b80-669931ce-c8d1236ee2c9f2cf;;;%22	https://gharpayy.com/fonts/glyphicons-halflings-regular.woff	C:/My%20Web%20Sites/gharpayy/gharpayy.com/fonts/glyphicons-halflings-regular.woff	(from https://gharpayy.com/css/common.css)
20:06:27	45404/45404	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22b15c-669931ce-6b0cd74e6f46f02f;gz%22	https://gharpayy.com/fonts/glyphicons-halflings-regular.ttf	C:/My%20Web%20Sites/gharpayy/gharpayy.com/fonts/glyphicons-halflings-regular.ttf	(from https://gharpayy.com/css/common.css)
20:06:27	108738/108738	---M-Z	200	added ('OK')	image/svg+xml	etag:%221a8c2-669931ce-b086ac6dc3802464;gz%22	https://gharpayy.com/fonts/glyphicons-halflings-regular.svg	C:/My%20Web%20Sites/gharpayy/gharpayy.com/fonts/glyphicons-halflings-regular.svg	(from https://gharpayy.com/css/common.css)
20:06:28	1235/1235	---M-Z	200	added ('OK')	text/html	etag:%224d3-669931cd-a97b4de3f7800b76;gz%22	https://gharpayy.com/css/owl.video.play.html	C:/My%20Web%20Sites/gharpayy/gharpayy.com/css/owl.video.play.html	(from https://gharpayy.com/css/common.css)
20:06:28	161743/161743	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Jan%202025%2014:37:00%20GMT	https://gharpayy.com/img/bg-image/bg-1.jpg	C:/My%20Web%20Sites/gharpayy/gharpayy.com/img/bg-image/bg-1.jpg	(from https://gharpayy.com/css/style.css)
20:06:28	95534/95534	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Jan%202025%2014:37:00%20GMT	https://gharpayy.com/img/bg-image/bg-2.jpg	C:/My%20Web%20Sites/gharpayy/gharpayy.com/img/bg-image/bg-2.jpg	(from https://gharpayy.com/css/style.css)
20:06:28	170367/170367	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Jan%202025%2014:37:00%20GMT	https://gharpayy.com/img/bg-image/bg-3.jpg	C:/My%20Web%20Sites/gharpayy/gharpayy.com/img/bg-image/bg-3.jpg	(from https://gharpayy.com/css/style.css)
20:06:29	335085/335085	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Jan%202025%2014:37:00%20GMT	https://gharpayy.com/img/bg-image/bg-4.jpg	C:/My%20Web%20Sites/gharpayy/gharpayy.com/img/bg-image/bg-4.jpg	(from https://gharpayy.com/css/style.css)
20:06:29	225607/225607	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Jan%202025%2014:37:00%20GMT	https://gharpayy.com/img/bg-image/bg-5.jpg	C:/My%20Web%20Sites/gharpayy/gharpayy.com/img/bg-image/bg-5.jpg	(from https://gharpayy.com/css/style.css)
20:06:29	494/494	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Jan%202025%2014:37:01%20GMT	https://gharpayy.com/img/bg-image/pattern/1.png	C:/My%20Web%20Sites/gharpayy/gharpayy.com/img/bg-image/pattern/1.png	(from https://gharpayy.com/css/style.css)
20:06:29	24424/24424	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Jan%202025%2014:37:01%20GMT	https://gharpayy.com/img/bg-image/pattern/2.png	C:/My%20Web%20Sites/gharpayy/gharpayy.com/img/bg-image/pattern/2.png	(from https://gharpayy.com/css/style.css)
20:06:29	11162/11162	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Jan%202025%2014:37:01%20GMT	https://gharpayy.com/img/bg-image/pattern/3.png	C:/My%20Web%20Sites/gharpayy/gharpayy.com/img/bg-image/pattern/3.png	(from https://gharpayy.com/css/style.css)
20:06:30	40237/40237	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Jan%202025%2014:37:01%20GMT	https://gharpayy.com/img/bg-image/pattern/4.png	C:/My%20Web%20Sites/gharpayy/gharpayy.com/img/bg-image/pattern/4.png	(from https://gharpayy.com/css/style.css)
20:06:30	3364/3364	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Jan%202025%2014:37:01%20GMT	https://gharpayy.com/img/bg-image/pattern/5.png	C:/My%20Web%20Sites/gharpayy/gharpayy.com/img/bg-image/pattern/5.png	(from https://gharpayy.com/css/style.css)
20:06:30	3355/3355	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Jan%202025%2014:37:02%20GMT	https://gharpayy.com/img/bg-image/pattern/6.png	C:/My%20Web%20Sites/gharpayy/gharpayy.com/img/bg-image/pattern/6.png	(from https://gharpayy.com/css/style.css)
20:06:30	409/409	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Jan%202025%2014:37:02%20GMT	https://gharpayy.com/img/bg-image/pattern/7.png	C:/My%20Web%20Sites/gharpayy/gharpayy.com/img/bg-image/pattern/7.png	(from https://gharpayy.com/css/style.css)
20:06:30	13049/13049	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Jan%202025%2014:37:02%20GMT	https://gharpayy.com/img/bg-image/pattern/8.png	C:/My%20Web%20Sites/gharpayy/gharpayy.com/img/bg-image/pattern/8.png	(from https://gharpayy.com/css/style.css)
20:06:31	15203/15203	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Jan%202025%2014:37:02%20GMT	https://gharpayy.com/img/bg-image/pattern/9.png	C:/My%20Web%20Sites/gharpayy/gharpayy.com/img/bg-image/pattern/9.png	(from https://gharpayy.com/css/style.css)
20:06:31	13614/13614	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Jan%202025%2014:37:03%20GMT	https://gharpayy.com/img/bg-image/pattern/10.png	C:/My%20Web%20Sites/gharpayy/gharpayy.com/img/bg-image/pattern/10.png	(from https://gharpayy.com/css/style.css)
20:06:31	33050/33050	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Jan%202025%2014:37:03%20GMT	https://gharpayy.com/img/bg-image/pattern/11.png	C:/My%20Web%20Sites/gharpayy/gharpayy.com/img/bg-image/pattern/11.png	(from https://gharpayy.com/css/style.css)
20:06:31	1207/1207	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Jan%202025%2014:37:03%20GMT	https://gharpayy.com/img/bg-image/pattern/12.png	C:/My%20Web%20Sites/gharpayy/gharpayy.com/img/bg-image/pattern/12.png	(from https://gharpayy.com/css/style.css)
20:06:31	7695/7695	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Jan%202025%2014:37:03%20GMT	https://gharpayy.com/img/bg-image/pattern/13.png	C:/My%20Web%20Sites/gharpayy/gharpayy.com/img/bg-image/pattern/13.png	(from https://gharpayy.com/css/style.css)
20:06:32	61632/61632	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Jan%202025%2014:37:03%20GMT	https://gharpayy.com/img/bg-image/pattern/14.png	C:/My%20Web%20Sites/gharpayy/gharpayy.com/img/bg-image/pattern/14.png	(from https://gharpayy.com/css/style.css)
20:06:32	897/897	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Jan%202025%2014:37:04%20GMT	https://gharpayy.com/img/bg-image/pattern/15.png	C:/My%20Web%20Sites/gharpayy/gharpayy.com/img/bg-image/pattern/15.png	(from https://gharpayy.com/css/style.css)
20:06:32	1235/1235	---M-Z	200	added ('OK')	text/html	etag:%224d3-669931ca-cbcd6aa6855bf52b;gz%22	https://gharpayy.com/img/bg-image/bg-6.html	C:/My%20Web%20Sites/gharpayy/gharpayy.com/img/bg-image/bg-6.html	(from https://gharpayy.com/css/style.css)
20:06:32	1235/1235	---M-Z	200	added ('OK')	text/html	etag:%224d3-669931ca-cf541fa55dab9cd9;gz%22	https://gharpayy.com/img/bg-image/bg-7.html	C:/My%20Web%20Sites/gharpayy/gharpayy.com/img/bg-image/bg-7.html	(from https://gharpayy.com/css/style.css)
20:06:32	1235/1235	---M-Z	200	added ('OK')	text/html	etag:%224d3-669931ca-484b4208e9fc970b;gz%22	https://gharpayy.com/img/bg-image/bg-8.html	C:/My%20Web%20Sites/gharpayy/gharpayy.com/img/bg-image/bg-8.html	(from https://gharpayy.com/css/style.css)
20:06:33	1235/1235	---M-Z	200	added ('OK')	text/html	etag:%224d3-669931ca-b1ef164cda245d18;gz%22	https://gharpayy.com/img/bg-image/bg-9.html	C:/My%20Web%20Sites/gharpayy/gharpayy.com/img/bg-image/bg-9.html	(from https://gharpayy.com/css/style.css)
20:06:33	1235/1235	---M-Z	200	added ('OK')	text/html	etag:%224d3-669931ca-5c8094258ccab524;gz%22	https://gharpayy.com/img/bg-image/bg-10.html	C:/My%20Web%20Sites/gharpayy/gharpayy.com/img/bg-image/bg-10.html	(from https://gharpayy.com/css/style.css)
20:06:33	335487/335487	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Jan%202025%2014:37:05%20GMT	https://gharpayy.com/img/bg/3.jpg	C:/My%20Web%20Sites/gharpayy/gharpayy.com/img/bg/3.jpg	(from https://gharpayy.com/css/style.css)
20:06:33	32218/32218	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Jan%202025%2014:37:05%20GMT	https://gharpayy.com/img/about/aboutUs.jpg	C:/My%20Web%20Sites/gharpayy/gharpayy.com/img/about/aboutUs.jpg	(from https://gharpayy.com/css/style.css)
20:06:34	117442/117442	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Jan%202025%2014:37:05%20GMT	https://gharpayy.com/img/bg/6.jpg	C:/My%20Web%20Sites/gharpayy/gharpayy.com/img/bg/6.jpg	(from https://gharpayy.com/css/style.css)
20:06:34	183219/183219	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Jan%202025%2014:37:06%20GMT	https://gharpayy.com/img/bg/8.png	C:/My%20Web%20Sites/gharpayy/gharpayy.com/img/bg/8.png	(from https://gharpayy.com/css/style.css)
20:06:34	241809/241809	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Jan%202025%2014:37:06%20GMT	https://gharpayy.com/img/bg/9.jpg	C:/My%20Web%20Sites/gharpayy/gharpayy.com/img/bg/9.jpg	(from https://gharpayy.com/css/style.css)
20:06:34	206217/206217	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Jan%202025%2014:37:06%20GMT	https://gharpayy.com/img/bg/12.jpg	C:/My%20Web%20Sites/gharpayy/gharpayy.com/img/bg/12.jpg	(from https://gharpayy.com/css/style.css)
20:06:34	1235/1235	---M-Z	200	added ('OK')	text/html	etag:%224d3-669931ca-4955212f82e7c03;gz%22	https://gharpayy.com/images/fancybox/fancybox_loading.html	C:/My%20Web%20Sites/gharpayy/gharpayy.com/images/fancybox/fancybox_loading.html	(from https://gharpayy.com/css/style.css)
20:06:35	27465/27465	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Jan%202025%2014:37:06%20GMT	https://gharpayy.com/img/slider/slider_layer.png	C:/My%20Web%20Sites/gharpayy/gharpayy.com/img/slider/slider_layer.png	(from https://gharpayy.com/css/style.css)
20:06:35	29566/29566	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Jan%202025%2014:37:07%20GMT	https://gharpayy.com/img/width/25.jpg	C:/My%20Web%20Sites/gharpayy/gharpayy.com/img/width/25.jpg	(from https://gharpayy.com/css/style.css)
20:06:35	116516/116516	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%221c724-669931ca-f8994e8cf9e1fa9a;gz%22	https://gharpayy.com/webfonts/fa-brands-400.eot	C:/My%20Web%20Sites/gharpayy/gharpayy.com/webfonts/fa-brands-400.eot	(from https://gharpayy.com/css/fontawesome-all-5.2.0.min.css)
20:06:35	116516/116516	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%221c724-669931ca-d4c198bf54636203;gz%22	https://gharpayy.com/webfonts/fa-brands-400d41d.eot?	C:/My%20Web%20Sites/gharpayy/gharpayy.com/webfonts/fa-brands-400d41dd41d.eot	(from https://gharpayy.com/css/fontawesome-all-5.2.0.min.css)
20:06:36	64144/64144	---M--	200	added ('OK')	font/woff2	etag:%22fa90-669931ca-bb76684d0d0218e6;;;%22	https://gharpayy.com/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/gharpayy/gharpayy.com/webfonts/fa-brands-400.woff2	(from https://gharpayy.com/css/fontawesome-all-5.2.0.min.css)
20:06:36	74928/74928	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22124b0-669931ca-4e111d25eeecbe00;;;%22	https://gharpayy.com/webfonts/fa-brands-400.woff	C:/My%20Web%20Sites/gharpayy/gharpayy.com/webfonts/fa-brands-400.woff	(from https://gharpayy.com/css/fontawesome-all-5.2.0.min.css)
20:06:36	116280/116280	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%221c638-669931ca-ae775a0785b66b26;gz%22	https://gharpayy.com/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/gharpayy/gharpayy.com/webfonts/fa-brands-400.ttf	(from https://gharpayy.com/css/fontawesome-all-5.2.0.min.css)
20:06:36	629256/629256	---M-Z	200	added ('OK')	image/svg+xml	etag:%2299a08-669931ca-49608405cc42c178;gz%22	https://gharpayy.com/webfonts/fa-brands-400.svg	C:/My%20Web%20Sites/gharpayy/gharpayy.com/webfonts/fa-brands-400.svg	(from https://gharpayy.com/css/fontawesome-all-5.2.0.min.css)
